vehID;Standort;Dep/Arr;Uhrzeit(Soll);umlaufstatus(Depot/Umlauf);Uhrzeit(Ist);Spalte1;Spalte2
49;56;0;711;1;711;;
49;56;1;729;1;711;;
49;56;0;729;1;729;;
49;51;1;746;1;729;;
49;51;0;746;1;746;;
49;51;1;748;1;746;;
49;51;0;748;1;748;;
49;52;1;788;1;748;;
49;52;0;788;1;788;;
49;49;1;792;1;788;;
49;49;0;792;1;792;;
49;32;1;816;1;792;;
49;32;0;816;1;816;;
49;32;1;817;1;816;;
49;32;0;817;1;817;;
49;82;1;845;1;817;;
49;82;0;845;1;845;;
49;49;1;847;1;845;;
49;49;0;847;1;847;;
49;49;1;865;1;847;;
49;49;0;865;1;865;;
49;59;1;905;1;865;;
49;59;0;905;1;905;;
49;32;1;906;1;905;;
49;32;0;906;1;906;;
49;32;1;928;1;906;;
49;32;0;928;1;928;;
49;82;1;969;1;928;;
49;82;0;969;1;969;;
49;49;1;971;1;969;;
49;49;0;971;1;971;;
49;49;1;972;1;971;;
49;49;0;972;1;972;;
49;32;1;996;1;972;;
49;32;0;996;1;996;;
49;32;1;997;1;996;;
49;32;0;997;1;997;;
49;82;1;1025;1;997;;
49;82;0;1025;1;1025;;
49;28;1;1028;1;1025;;
49;28;0;1028;1;1028;;
49;28;1;1037;1;1028;;
49;28;0;1037;1;1037;;
49;27;1;1074;1;1037;;
49;27;0;1074;1;1074;;
49;28;1;1118;1;1074;;
49;28;0;1118;1;1118;;
49;49;1;1122;1;1118;;
49;49;0;1122;1;1122;;
49;49;1;1133;1;1122;;
49;49;0;1133;1;1133;;
49;32;1;1169;1;1133;;
49;32;0;1169;1;1169;;
49;43;1;1200;1;1169;;
49;43;0;1200;1;1200;;
49;165;1;1200;0;1200;;
50;163;0;343;1;343;;
50;33;1;355;1;343;;
50;33;0;355;1;355;;
50;18;1;394;1;355;;
50;18;0;394;1;394;;
50;18;1;403;1;394;;
50;18;0;403;1;403;;
50;17;1;429;1;403;;
50;17;0;429;1;429;;
50;17;1;435;1;429;;
50;17;0;435;1;435;;
50;18;1;462;1;435;;
50;18;0;462;1;462;;
50;18;1;468;1;462;;
50;18;0;468;1;468;;
50;16;1;508;1;468;;
50;16;0;508;1;508;;
50;33;1;509;1;508;;
50;33;0;509;1;509;;
50;33;1;535;1;509;;
50;33;0;535;1;535;;
50;18;1;582;1;535;;
50;18;0;582;1;582;;
50;18;1;588;1;582;;
50;18;0;588;1;588;;
50;16;1;628;1;588;;
50;16;0;628;1;628;;
50;6;1;633;1;628;;
50;6;0;633;1;633;;
50;6;1;645;1;633;;
50;6;0;645;1;645;;
50;58;1;667;1;645;;
50;58;0;667;1;667;;
50;58;1;672;1;667;;
50;58;0;672;1;672;;
50;4;1;700;1;672;;
50;4;0;700;1;700;;
50;4;1;705;1;700;;
50;4;0;705;1;705;;
50;6;1;734;1;705;;
50;6;0;734;1;734;;
50;25;1;738;1;734;;
50;25;0;738;1;738;;
50;25;1;745;1;738;;
50;25;0;745;1;745;;
50;15;1;790;1;745;;
50;15;0;790;1;790;;
50;15;1;795;1;790;;
50;15;0;795;1;795;;
50;6;1;835;1;795;;
50;6;0;835;1;835;;
50;87;1;839;1;835;;
50;87;0;839;1;839;;
50;87;1;840;1;839;;
50;87;0;840;1;840;;
50;87;1;855;1;840;;
50;87;0;855;1;855;;
50;87;1;870;1;855;;
50;87;0;870;1;870;;
50;87;1;885;1;870;;
50;87;0;885;1;885;;
50;87;1;900;1;885;;
50;87;0;900;1;900;;
50;87;1;915;1;900;;
50;87;0;915;1;915;;
50;87;1;930;1;915;;
50;87;0;930;1;930;;
50;87;1;945;1;930;;
50;87;0;945;1;945;;
50;87;1;960;1;945;;
50;87;0;960;1;960;;
50;87;1;975;1;960;;
50;87;0;975;1;975;;
50;87;1;990;1;975;;
50;87;0;990;1;990;;
50;87;1;1005;1;990;;
50;87;0;1005;1;1005;;
50;87;1;1020;1;1005;;
50;87;0;1020;1;1020;;
50;87;1;1035;1;1020;;
50;87;0;1035;1;1035;;
50;87;1;1050;1;1035;;
50;87;0;1050;1;1050;;
50;87;1;1065;1;1050;;
50;87;0;1065;1;1065;;
50;87;1;1080;1;1065;;
50;87;0;1080;1;1080;;
50;6;1;1088;1;1080;;
50;6;0;1088;1;1088;;
50;6;1;1095;1;1088;;
50;6;0;1095;1;1095;;
50;91;1;1122;1;1095;;
50;91;0;1122;1;1122;;
50;58;1;1122;1;1122;;
50;58;0;1122;1;1122;;
50;58;1;1127;1;1122;;
50;58;0;1127;1;1127;;
50;4;1;1150;1;1127;;
50;4;0;1150;1;1150;;
50;6;1;1150;1;1150;;
50;6;0;1150;1;1150;;
50;6;1;1155;1;1150;;
50;6;0;1155;1;1155;;
50;91;1;1182;1;1155;;
50;91;0;1182;1;1182;;
50;58;1;1182;1;1182;;
50;58;0;1182;1;1182;;
50;58;1;1187;1;1182;;
50;58;0;1187;1;1187;;
50;4;1;1210;1;1187;;
50;4;0;1210;1;1210;;
50;4;1;1230;1;1210;;
50;4;0;1230;1;1230;;
50;12;1;1240;1;1230;;
50;12;0;1240;1;1240;;
50;67;1;1240;1;1240;;
50;67;0;1240;1;1240;;
50;6;1;1255;1;1240;;
50;6;0;1255;1;1255;;
50;29;1;1255;1;1255;;
50;29;0;1255;1;1255;;
50;29;1;1260;1;1255;;
50;29;0;1260;1;1260;;
50;30;1;1285;1;1260;;
50;30;0;1285;1;1285;;
50;6;1;1286;1;1285;;
50;6;0;1286;1;1286;;
50;6;1;1290;1;1286;;
50;6;0;1290;1;1290;;
50;75;1;1314;1;1290;;
50;75;0;1314;1;1314;;
50;163;1;1326;0;1314;;
51;163;0;345;1;345;;
51;143;1;375;1;345;;
51;143;0;375;1;375;;
51;10;1;415;1;375;;
51;10;0;415;1;415;;
51;46;1;436;1;415;;
51;46;0;436;1;436;;
51;46;1;445;1;436;;
51;46;0;445;1;445;;
51;29;1;505;1;445;;
51;29;0;505;1;505;;
51;29;1;525;1;505;;
51;29;0;525;1;525;;
51;30;1;553;1;525;;
51;30;0;553;1;553;;
51;6;1;554;1;553;;
51;6;0;554;1;554;;
51;6;1;555;1;554;;
51;6;0;555;1;555;;
51;91;1;582;1;555;;
51;91;0;582;1;582;;
51;58;1;582;1;582;;
51;58;0;582;1;582;;
51;58;1;587;1;582;;
51;58;0;587;1;587;;
51;4;1;610;1;587;;
51;4;0;610;1;610;;
51;29;1;611;1;610;;
51;29;0;611;1;611;;
51;29;1;615;1;611;;
51;29;0;615;1;615;;
51;30;1;643;1;615;;
51;30;0;643;1;643;;
51;6;1;644;1;643;;
51;6;0;644;1;644;;
51;6;1;645;1;644;;
51;6;0;645;1;645;;
51;45;1;664;1;645;;
51;45;0;664;1;664;;
51;45;1;680;1;664;;
51;45;0;680;1;680;;
51;29;1;700;1;680;;
51;29;0;700;1;700;;
51;6;1;701;1;700;;
51;6;0;701;1;701;;
51;6;1;705;1;701;;
51;6;0;705;1;705;;
51;58;1;727;1;705;;
51;58;0;727;1;727;;
51;58;1;732;1;727;;
51;58;0;732;1;732;;
51;4;1;760;1;732;;
51;4;0;760;1;760;;
51;4;1;765;1;760;;
51;4;0;765;1;765;;
51;6;1;794;1;765;;
51;6;0;794;1;794;;
51;6;1;795;1;794;;
51;6;0;795;1;795;;
51;91;1;822;1;795;;
51;91;0;822;1;822;;
51;58;1;822;1;822;;
51;58;0;822;1;822;;
51;58;1;827;1;822;;
51;58;0;827;1;827;;
51;4;1;850;1;827;;
51;4;0;850;1;850;;
51;6;1;850;1;850;;
51;6;0;850;1;850;;
51;6;1;855;1;850;;
51;6;0;855;1;855;;
51;91;1;882;1;855;;
51;91;0;882;1;882;;
51;58;1;882;1;882;;
51;58;0;882;1;882;;
51;58;1;887;1;882;;
51;58;0;887;1;887;;
51;4;1;910;1;887;;
51;4;0;910;1;910;;
51;33;1;915;1;910;;
51;33;0;915;1;915;;
51;33;1;925;1;915;;
51;33;0;925;1;925;;
51;17;1;981;1;925;;
51;17;0;981;1;981;;
51;17;1;1016;1;981;;
51;17;0;1016;1;1016;;
51;16;1;1073;1;1016;;
51;16;0;1073;1;1073;;
51;1;1;1073;1;1073;;
51;1;0;1073;1;1073;;
51;1;1;1090;1;1073;;
51;1;0;1090;1;1090;;
51;121;1;1124;1;1090;;
51;121;0;1124;1;1124;;
51;103;1;1124;1;1124;;
51;103;0;1124;1;1124;;
51;103;1;1131;1;1124;;
51;103;0;1131;1;1131;;
51;25;1;1161;1;1131;;
51;25;0;1161;1;1161;;
51;163;1;1173;0;1161;;
52;163;0;348;1;348;;
52;6;1;360;1;348;;
52;6;0;360;1;360;;
52;55;1;401;1;360;;
52;55;0;401;1;401;;
52;49;1;405;1;401;;
52;49;0;405;1;405;;
52;49;1;425;1;405;;
52;49;0;425;1;425;;
52;59;1;465;1;425;;
52;59;0;465;1;465;;
52;27;1;474;1;465;;
52;27;0;474;1;474;;
52;28;1;518;1;474;;
52;28;0;518;1;518;;
52;66;1;521;1;518;;
52;66;0;521;1;521;;
52;1;1;577;1;521;;
52;1;0;577;1;577;;
52;163;1;589;0;577;;
52;163;0;803;1;803;;
52;33;1;815;1;803;;
52;33;0;815;1;815;;
52;146;1;841;1;815;;
52;146;0;841;1;841;;
52;130;1;842;1;841;;
52;130;0;842;1;842;;
52;130;1;854;1;842;;
52;130;0;854;1;854;;
52;16;1;881;1;854;;
52;16;0;881;1;881;;
52;1;1;881;1;881;;
52;1;0;881;1;881;;
52;1;1;900;1;881;;
52;1;0;900;1;900;;
52;47;1;930;1;900;;
52;47;0;930;1;930;;
52;104;1;953;1;930;;
52;104;0;953;1;953;;
52;104;1;960;1;953;;
52;104;0;960;1;960;;
52;69;1;998;1;960;;
52;69;0;998;1;998;;
52;66;1;1001;1;998;;
52;66;0;1001;1;1001;;
52;1;1;1057;1;1001;;
52;1;0;1057;1;1057;;
52;4;1;1061;1;1057;;
52;4;0;1061;1;1061;;
52;4;1;1080;1;1061;;
52;4;0;1080;1;1080;;
52;89;1;1106;1;1080;;
52;89;0;1106;1;1106;;
52;89;1;1121;1;1106;;
52;89;0;1121;1;1121;;
52;16;1;1149;1;1121;;
52;16;0;1149;1;1149;;
52;163;1;1161;0;1149;;
53;163;0;348;1;348;;
53;29;1;360;1;348;;
53;29;0;360;1;360;;
53;46;1;406;1;360;;
53;46;0;406;1;406;;
53;148;1;418;1;406;;
53;148;0;418;1;418;;
53;148;1;465;1;418;;
53;148;0;465;1;465;;
53;9;1;501;1;465;;
53;9;0;501;1;501;;
53;163;1;513;0;501;;
53;163;0;804;1;804;;
53;50;1;814;1;804;;
53;50;0;814;1;814;;
53;6;1;868;1;814;;
53;6;0;868;1;868;;
53;29;1;868;1;868;;
53;29;0;868;1;868;;
53;29;1;870;1;868;;
53;29;0;870;1;870;;
53;41;1;914;1;870;;
53;41;0;914;1;914;;
53;41;1;934;1;914;;
53;41;0;934;1;934;;
53;29;1;987;1;934;;
53;29;0;987;1;987;;
53;1;1;991;1;987;;
53;1;0;991;1;991;;
53;1;1;1004;1;991;;
53;1;0;1004;1;1004;;
53;47;1;1025;1;1004;;
53;47;0;1025;1;1025;;
53;33;1;1045;1;1025;;
53;33;0;1045;1;1045;;
53;17;1;1101;1;1045;;
53;17;0;1101;1;1101;;
53;17;1;1136;1;1101;;
53;17;0;1136;1;1136;;
53;16;1;1193;1;1136;;
53;16;0;1193;1;1193;;
53;163;1;1205;0;1193;;
54;163;0;348;1;348;;
54;4;1;360;1;348;;
54;4;0;360;1;360;;
54;15;1;395;1;360;;
54;15;0;395;1;395;;
54;15;1;405;1;395;;
54;15;0;405;1;405;;
54;16;1;449;1;405;;
54;16;0;449;1;449;;
54;163;1;461;0;449;;
54;163;0;813;1;813;;
54;6;1;825;1;813;;
54;6;0;825;1;825;;
54;58;1;847;1;825;;
54;58;0;847;1;847;;
54;58;1;852;1;847;;
54;58;0;852;1;852;;
54;4;1;880;1;852;;
54;4;0;880;1;880;;
54;6;1;880;1;880;;
54;6;0;880;1;880;;
54;6;1;885;1;880;;
54;6;0;885;1;885;;
54;58;1;907;1;885;;
54;58;0;907;1;907;;
54;58;1;912;1;907;;
54;58;0;912;1;912;;
54;4;1;940;1;912;;
54;4;0;940;1;940;;
54;4;1;945;1;940;;
54;4;0;945;1;945;;
54;6;1;974;1;945;;
54;6;0;974;1;974;;
54;6;1;975;1;974;;
54;6;0;975;1;975;;
54;91;1;1002;1;975;;
54;91;0;1002;1;1002;;
54;58;1;1002;1;1002;;
54;58;0;1002;1;1002;;
54;58;1;1007;1;1002;;
54;58;0;1007;1;1007;;
54;4;1;1030;1;1007;;
54;4;0;1030;1;1030;;
54;109;1;1049;1;1030;;
54;109;0;1049;1;1049;;
54;109;1;1055;1;1049;;
54;109;0;1055;1;1055;;
54;0;1;1091;1;1055;;
54;0;0;1091;1;1091;;
54;46;1;1104;1;1091;;
54;46;0;1104;1;1104;;
54;46;1;1127;1;1104;;
54;46;0;1127;1;1127;;
54;33;1;1180;1;1127;;
54;33;0;1180;1;1180;;
54;163;1;1192;0;1180;;
55;165;0;348;1;348;;
55;56;1;369;1;348;;
55;56;0;369;1;369;;
55;51;1;386;1;369;;
55;51;0;386;1;386;;
55;51;1;388;1;386;;
55;51;0;388;1;388;;
55;52;1;428;1;388;;
55;52;0;428;1;428;;
55;28;1;432;1;428;;
55;28;0;432;1;432;;
55;28;1;437;1;432;;
55;28;0;437;1;437;;
55;27;1;474;1;437;;
55;27;0;474;1;474;;
55;27;1;534;1;474;;
55;27;0;534;1;534;;
55;28;1;578;1;534;;
55;28;0;578;1;578;;
55;28;1;617;1;578;;
55;28;0;617;1;617;;
55;27;1;654;1;617;;
55;27;0;654;1;654;;
55;28;1;698;1;654;;
55;28;0;698;1;698;;
55;52;1;702;1;698;;
55;52;0;702;1;702;;
55;52;1;707;1;702;;
55;52;0;707;1;707;;
55;51;1;745;1;707;;
55;51;0;745;1;745;;
55;51;1;750;1;745;;
55;51;0;750;1;750;;
55;56;1;771;1;750;;
55;56;0;771;1;771;;
55;56;1;789;1;771;;
55;56;0;789;1;789;;
55;51;1;806;1;789;;
55;51;0;806;1;806;;
55;51;1;810;1;806;;
55;51;0;810;1;810;;
55;56;1;831;1;810;;
55;56;0;831;1;831;;
55;56;1;849;1;831;;
55;56;0;849;1;849;;
55;51;1;866;1;849;;
55;51;0;866;1;866;;
55;51;1;868;1;866;;
55;51;0;868;1;868;;
55;52;1;908;1;868;;
55;52;0;908;1;908;;
55;107;1;919;1;908;;
55;107;0;919;1;919;;
55;107;1;930;1;919;;
55;107;0;930;1;930;;
55;107;1;941;1;930;;
55;107;0;941;1;941;;
55;78;1;945;1;941;;
55;78;0;945;1;945;;
55;60;1;1005;1;945;;
55;60;0;1005;1;1005;;
55;60;1;1019;1;1005;;
55;60;0;1019;1;1019;;
55;71;1;1074;1;1019;;
55;71;0;1074;1;1074;;
55;28;1;1077;1;1074;;
55;28;0;1077;1;1077;;
55;28;1;1097;1;1077;;
55;28;0;1097;1;1097;;
55;110;1;1138;1;1097;;
55;110;0;1138;1;1138;;
55;52;1;1166;1;1138;;
55;52;0;1166;1;1166;;
55;52;1;1187;1;1166;;
55;52;0;1187;1;1187;;
55;51;1;1225;1;1187;;
55;51;0;1225;1;1225;;
55;165;1;1238;0;1225;;
55;165;0;1257;1;1257;;
55;20;1;1257;1;1257;;
55;20;0;1257;1;1257;;
55;21;1;1269;1;1257;;
55;21;0;1269;1;1269;;
55;111;1;1269;1;1269;;
55;111;0;1269;1;1269;;
55;111;1;1272;1;1269;;
55;111;0;1272;1;1272;;
55;20;1;1284;1;1272;;
55;20;0;1284;1;1284;;
55;165;1;1284;0;1284;;
55;165;0;1317;1;1317;;
55;20;1;1317;1;1317;;
55;20;0;1317;1;1317;;
55;21;1;1329;1;1317;;
55;21;0;1329;1;1329;;
55;111;1;1329;1;1329;;
55;111;0;1329;1;1329;;
55;111;1;1332;1;1329;;
55;111;0;1332;1;1332;;
55;20;1;1344;1;1332;;
55;20;0;1344;1;1344;;
55;165;1;1344;0;1344;;
56;168;0;349;1;349;;
56;1;1;361;1;349;;
56;1;0;361;1;361;;
56;31;1;394;1;361;;
56;31;0;394;1;394;;
56;10;1;439;1;394;;
56;10;0;439;1;439;;
56;10;1;453;1;439;;
56;10;0;453;1;453;;
56;0;1;499;1;453;;
56;0;0;499;1;499;;
56;1;1;533;1;499;;
56;1;0;533;1;533;;
56;25;1;533;1;533;;
56;25;0;533;1;533;;
56;25;1;535;1;533;;
56;25;0;535;1;535;;
56;15;1;580;1;535;;
56;15;0;580;1;580;;
56;15;1;585;1;580;;
56;15;0;585;1;585;;
56;6;1;625;1;585;;
56;6;0;625;1;660;;
56;50;1;683;1;660;;
56;50;0;683;1;718;;
56;50;1;686;1;718;;
56;50;0;686;1;721;;
56;6;1;740;1;721;;
56;6;0;740;1;775;;
56;6;1;745;1;775;;
56;6;0;745;1;780;;
56;24;1;771;1;780;;
56;24;0;771;1;806;;
56;24;1;772;1;806;;
56;24;0;772;1;807;;
56;4;1;800;1;807;;
56;4;0;800;1;835;;
56;6;1;800;1;835;;
56;6;0;800;1;835;;
56;6;1;805;1;835;;
56;6;0;805;1;840;;
56;4;1;825;1;840;;
56;4;0;825;1;860;;
56;168;1;837;0;860;;
57;163;0;352;1;352;;
57;0;1;377;1;352;;
57;0;0;377;1;377;;
57;109;1;420;1;377;;
57;109;0;420;1;420;;
57;163;1;436;0;420;;
57;163;0;851;1;851;;
57;1;1;863;1;851;;
57;1;0;863;1;863;;
57;31;1;896;1;863;;
57;31;0;896;1;896;;
57;10;1;941;1;896;;
57;10;0;941;1;941;;
57;96;1;941;1;941;;
57;96;0;941;1;941;;
57;96;1;964;1;941;;
57;96;0;964;1;964;;
57;1;1;1019;1;964;;
57;1;0;1019;1;1019;;
57;9;1;1020;1;1019;;
57;9;0;1020;1;1020;;
57;9;1;1043;1;1020;;
57;9;0;1043;1;1043;;
57;116;1;1081;1;1043;;
57;116;0;1081;1;1081;;
57;116;1;1087;1;1081;;
57;116;0;1087;1;1087;;
57;9;1;1128;1;1087;;
57;9;0;1128;1;1128;;
57;9;1;1133;1;1128;;
57;9;0;1133;1;1133;;
57;129;1;1156;1;1133;;
57;129;0;1156;1;1156;;
57;36;1;1156;1;1156;;
57;36;0;1156;1;1156;;
57;36;1;1164;1;1156;;
57;36;0;1164;1;1164;;
57;9;1;1188;1;1164;;
57;9;0;1188;1;1188;;
57;163;1;1200;0;1188;;
58;166;0;352;1;352;;
58;60;1;389;1;352;;
58;60;0;389;1;389;;
58;61;1;478;1;389;;
58;61;0;478;1;478;;
58;66;1;487;1;478;;
58;66;0;487;1;487;;
58;66;1;491;1;487;;
58;66;0;491;1;491;;
58;1;1;547;1;491;;
58;1;0;547;1;547;;
58;87;1;552;1;547;;
58;87;0;552;1;552;;
58;87;1;555;1;552;;
58;87;0;555;1;555;;
58;87;1;570;1;555;;
58;87;0;570;1;570;;
58;42;1;580;1;570;;
58;42;0;580;1;580;;
58;42;1;590;1;580;;
58;42;0;590;1;590;;
58;29;1;610;1;590;;
58;29;0;610;1;610;;
58;45;1;619;1;610;;
58;45;0;619;1;619;;
58;45;1;620;1;619;;
58;45;0;620;1;620;;
58;29;1;640;1;620;;
58;29;0;640;1;640;;
58;29;1;645;1;640;;
58;29;0;645;1;645;;
58;30;1;673;1;645;;
58;30;0;673;1;673;;
58;6;1;674;1;673;;
58;6;0;674;1;674;;
58;6;1;675;1;674;;
58;6;0;675;1;675;;
58;91;1;702;1;675;;
58;91;0;702;1;702;;
58;58;1;702;1;702;;
58;58;0;702;1;702;;
58;58;1;707;1;702;;
58;58;0;707;1;707;;
58;4;1;730;1;707;;
58;4;0;730;1;730;;
58;29;1;731;1;730;;
58;29;0;731;1;731;;
58;29;1;735;1;731;;
58;29;0;735;1;735;;
58;30;1;763;1;735;;
58;30;0;763;1;763;;
58;6;1;764;1;763;;
58;6;0;764;1;764;;
58;6;1;765;1;764;;
58;6;0;765;1;765;;
58;58;1;787;1;765;;
58;58;0;787;1;787;;
58;58;1;792;1;787;;
58;58;0;792;1;792;;
58;4;1;820;1;792;;
58;4;0;820;1;820;;
58;4;1;840;1;820;;
58;4;0;840;1;840;;
58;26;1;867;1;840;;
58;26;0;867;1;867;;
58;2;1;874;1;867;;
58;2;0;874;1;874;;
58;2;1;878;1;874;;
58;2;0;878;1;878;;
58;74;1;917;1;878;;
58;74;0;917;1;917;;
58;74;1;935;1;917;;
58;74;0;935;1;935;;
58;2;1;975;1;935;;
58;2;0;975;1;975;;
58;2;1;978;1;975;;
58;2;0;978;1;978;;
58;63;1;986;1;978;;
58;63;0;986;1;986;;
58;63;1;988;1;986;;
58;63;0;988;1;988;;
58;2;1;996;1;988;;
58;2;0;996;1;996;;
58;2;1;998;1;996;;
58;2;0;998;1;998;;
58;74;1;1032;1;998;;
58;74;0;1032;1;1032;;
58;2;1;1058;1;1032;;
58;2;0;1058;1;1058;;
58;74;1;1097;1;1058;;
58;74;0;1097;1;1097;;
58;74;1;1115;1;1097;;
58;74;0;1115;1;1115;;
58;2;1;1148;1;1115;;
58;2;0;1148;1;1148;;
58;73;1;1179;1;1148;;
58;73;0;1179;1;1179;;
58;73;1;1181;1;1179;;
58;73;0;1181;1;1181;;
58;100;1;1199;1;1181;;
58;100;0;1199;1;1199;;
58;7;1;1200;1;1199;;
58;7;0;1200;1;1200;;
58;7;1;1206;1;1200;;
58;7;0;1206;1;1206;;
58;4;1;1225;1;1206;;
58;4;0;1225;1;1225;;
58;6;1;1225;1;1225;;
58;6;0;1225;1;1225;;
58;6;1;1230;1;1225;;
58;6;0;1230;1;1230;;
58;75;1;1254;1;1230;;
58;75;0;1254;1;1254;;
58;75;1;1261;1;1254;;
58;75;0;1261;1;1261;;
58;4;1;1285;1;1261;;
58;4;0;1285;1;1285;;
58;4;1;1290;1;1285;;
58;4;0;1290;1;1290;;
58;4;1;1315;1;1290;;
58;4;0;1315;1;1315;;
58;4;1;1320;1;1315;;
58;4;0;1320;1;1320;;
58;4;1;1345;1;1320;;
58;4;0;1345;1;1345;;
58;6;1;1345;1;1345;;
58;6;0;1345;1;1345;;
58;6;1;1350;1;1345;;
58;6;0;1350;1;1350;;
58;100;1;1366;1;1350;;
58;100;0;1366;1;1366;;
58;166;1;1380;0;1366;;
59;160;0;355;1;355;;
59;139;1;376;1;355;;
59;139;0;376;1;376;;
59;141;1;396;1;376;;
59;141;0;396;1;396;;
59;37;1;430;1;396;;
59;37;0;430;1;430;;
59;92;1;442;1;430;;
59;92;0;442;1;442;;
59;92;1;454;1;442;;
59;92;0;454;1;454;;
59;31;1;500;1;454;;
59;31;0;500;1;500;;
59;160;1;515;0;500;;
59;160;0;810;1;810;;
59;133;1;814;1;810;;
59;133;0;814;1;814;;
59;81;1;833;1;814;;
59;81;0;833;1;833;;
59;81;1;844;1;833;;
59;81;0;844;1;844;;
59;15;1;855;1;844;;
59;15;0;855;1;855;;
59;133;1;886;1;855;;
59;133;0;886;1;886;;
59;160;1;890;0;886;;
59;160;0;1003;1;1003;;
59;46;1;1007;1;1003;;
59;46;0;1007;1;1007;;
59;33;1;1060;1;1007;;
59;33;0;1060;1;1060;;
59;29;1;1065;1;1060;;
59;29;0;1065;1;1065;;
59;125;1;1096;1;1065;;
59;125;0;1096;1;1096;;
59;2;1;1118;1;1096;;
59;2;0;1118;1;1118;;
59;2;1;1156;1;1118;;
59;2;0;1156;1;1156;;
59;0;1;1173;1;1156;;
59;0;0;1173;1;1173;;
59;0;1;1178;1;1173;;
59;0;0;1178;1;1178;;
59;139;1;1194;1;1178;;
59;139;0;1194;1;1194;;
59;160;1;1215;0;1194;;
60;168;0;360;1;360;;
60;120;1;367;1;360;;
60;120;0;367;1;367;;
60;6;1;380;1;367;;
60;6;0;380;1;380;;
60;23;1;400;1;380;;
60;23;0;400;1;400;;
60;82;1;445;1;400;;
60;82;0;445;1;445;;
60;66;1;445;1;445;;
60;66;0;445;1;445;;
60;66;1;448;1;445;;
60;66;0;448;1;448;;
60;19;1;491;1;448;;
60;19;0;491;1;491;;
60;73;1;491;1;491;;
60;73;0;491;1;491;;
60;9;1;536;1;491;;
60;9;0;536;1;536;;
60;168;1;548;0;536;;
60;168;0;583;1;583;;
60;33;1;595;1;583;;
60;33;0;595;1;595;;
60;18;1;634;1;595;;
60;18;0;634;1;634;;
60;18;1;648;1;634;;
60;18;0;648;1;648;;
60;16;1;688;1;648;;
60;16;0;688;1;688;;
60;42;1;700;1;688;;
60;42;0;700;1;700;;
60;42;1;710;1;700;;
60;42;0;710;1;710;;
60;29;1;730;1;710;;
60;29;0;730;1;730;;
60;9;1;734;1;730;;
60;9;0;734;1;734;;
60;9;1;748;1;734;;
60;9;0;748;1;748;;
60;57;1;798;1;748;;
60;57;0;798;1;798;;
60;1;1;798;1;798;;
60;1;0;798;1;798;;
60;1;1;808;1;798;;
60;1;0;808;1;808;;
60;47;1;840;1;808;;
60;47;0;840;1;840;;
60;151;1;840;1;840;;
60;151;0;840;1;875;;
60;47;1;840;1;875;;
60;47;0;840;1;875;;
60;23;1;849;1;875;;
60;23;0;849;1;884;;
60;57;1;849;1;884;;
60;57;0;849;1;884;;
60;1;1;849;1;884;;
60;1;0;849;1;884;;
60;82;1;905;1;884;;
60;82;0;905;1;940;;
60;66;1;905;1;940;;
60;66;0;905;1;940;;
60;66;1;906;1;940;;
60;66;0;906;1;941;;
60;1;1;962;1;941;;
60;1;0;962;1;997;;
60;4;1;966;1;997;;
60;4;0;966;1;1035;;
60;6;1;966;1;1035;;
60;6;0;966;1;1035;;
60;91;1;993;1;1035;;
60;91;0;993;1;1062;;
60;58;1;993;1;1062;;
60;58;0;993;1;1062;;
60;58;1;998;1;1062;;
60;58;0;998;1;1067;;
60;4;1;1021;1;1067;;
60;4;0;1021;1;1090;;
60;168;1;1033;0;1090;;
61;162;0;362;1;362;;
61;71;1;370;1;362;;
61;71;0;370;1;370;;
61;60;1;426;1;370;;
61;60;0;426;1;426;;
61;60;1;430;1;426;;
61;60;0;430;1;430;;
61;61;1;478;1;430;;
61;61;0;478;1;478;;
61;99;1;491;1;478;;
61;99;0;491;1;491;;
61;99;1;495;1;491;;
61;99;0;495;1;495;;
61;82;1;513;1;495;;
61;82;0;513;1;513;;
61;162;1;519;0;513;;
61;162;0;976;1;976;;
61;78;1;990;1;976;;
61;78;0;990;1;990;;
61;107;1;998;1;990;;
61;107;0;998;1;998;;
61;78;1;1006;1;998;;
61;78;0;1006;1;1006;;
61;78;1;1021;1;1006;;
61;78;0;1021;1;1021;;
61;60;1;1104;1;1021;;
61;60;0;1104;1;1104;;
61;60;1;1135;1;1104;;
61;60;0;1135;1;1135;;
61;71;1;1190;1;1135;;
61;71;0;1190;1;1190;;
61;162;1;1198;0;1190;;
62;168;0;362;1;362;;
62;103;1;381;1;362;;
62;103;0;381;1;381;;
62;6;1;415;1;381;;
62;6;0;415;1;415;;
62;2;1;428;1;415;;
62;2;0;428;1;428;;
62;2;1;438;1;428;;
62;2;0;438;1;438;;
62;63;1;446;1;438;;
62;63;0;446;1;446;;
62;63;1;448;1;446;;
62;63;0;448;1;448;;
62;2;1;456;1;448;;
62;2;0;456;1;456;;
62;2;1;458;1;456;;
62;2;0;458;1;458;;
62;2;1;490;1;458;;
62;2;0;490;1;490;;
62;2;1;518;1;490;;
62;2;0;518;1;518;;
62;2;1;556;1;518;;
62;2;0;556;1;556;;
62;2;1;558;1;556;;
62;2;0;558;1;558;;
62;63;1;566;1;558;;
62;63;0;566;1;566;;
62;63;1;568;1;566;;
62;63;0;568;1;568;;
62;2;1;576;1;568;;
62;2;0;576;1;576;;
62;2;1;578;1;576;;
62;2;0;578;1;578;;
