vehID Standort Uhrzeit(Soll) Uhrzeit(Ist) Fahrtverspätung Gesamtverspätung
63 87 1125 1158 10 33
63 87 1125 1158 0 33
71 6 1094 1159 10 65
71 6 1094 1159 0 65
52 16 1149 1159 10 10
52 16 1149 1159 0 10
50 87 1080 1159 5 79
50 87 1080 1159 0 79
6 33 1150 1160 5 10
6 33 1150 1160 0 10
17 56 1131 1160 5 29
17 56 1131 1160 0 29
17 56 1149 1160 0 11
17 56 1149 1160 0 11
78 0 1151 1161 10 10
78 0 1151 1161 0 10
45 4 580 1161 5 20
45 4 580 1161 0 20
6 1 1151 1161 0 10
6 1 1151 1161 0 10
22 73 1202 1162 0 49
22 73 1202 1162 0 49
22 73 1210 1162 0 41
22 73 1210 1162 0 41
80 0 1134 1163 5 29
80 0 1134 1163 0 29
6 1 1163 1163 0 0
6 1 1163 1163 0 0
12 75 1196 1164 10 10
12 75 1196 1164 0 10
4 76 1116 1165 5 49
4 76 1116 1165 0 49
19 82 1145 1165 10 20
19 82 1145 1165 0 20
57 36 1156 1166 10 10
57 36 1156 1166 0 10
57 36 1164 1166 0 2
57 36 1164 1166 0 2
97 47 1162 1167 5 5
97 47 1162 1167 0 5
8 19 1151 1167 0 16
8 19 1151 1167 0 16
11 51 1105 1167 10 62
11 51 1105 1167 0 62
8 73 1151 1167 0 16
8 73 1151 1167 0 16
11 51 1108 1167 0 59
11 51 1108 1167 0 59
100 16 1168 1168 0 0
100 16 1168 1168 0 0
46 39 1140 1168 10 28
46 39 1140 1168 0 28
94 4 1158 1168 10 10
94 4 1158 1168 0 10
19 69 1148 1168 0 20
19 69 1148 1168 0 20
19 69 1157 1168 0 11
19 69 1157 1168 0 11
16 41 1169 1169 0 0
16 41 1169 1169 0 0
37 62 1154 1169 0 15
37 62 1154 1169 0 15
79 20 1164 1169 5 5
79 20 1164 1169 0 5
100 33 1169 1169 0 0
100 33 1169 1169 0 0
33 1 1117 1170 10 53
33 1 1117 1170 0 53
47 31 1160 1170 10 10
47 31 1160 1170 0 10
2 82 1165 1170 5 5
2 82 1165 1170 0 5
29 28 1154 1170 10 16
29 28 1154 1170 0 16
35 53 1104 1170 10 66
35 53 1104 1170 0 66
4 138 1116 1170 5 54
4 138 1116 1170 0 54
94 4 1170 1170 0 0
94 4 1170 1170 0 0
33 1 1124 1170 0 46
33 1 1124 1170 0 46
35 53 1105 1170 0 65
35 53 1105 1170 0 65
4 138 1120 1170 0 50
4 138 1120 1170 0 50
45 6 580 1171 10 30
45 6 580 1171 0 30
45 6 585 1171 0 25
45 6 585 1171 0 25
32 19 1128 1172 5 44
32 19 1128 1172 0 44
55 52 1166 1172 5 6
55 52 1166 1172 0 6
50 6 1088 1172 5 84
50 6 1088 1172 0 84
50 6 1095 1172 0 77
50 6 1095 1172 0 77
71 1 1098 1173 10 75
71 1 1098 1173 0 75
71 1 1103 1173 0 70
71 1 1103 1173 0 70
1 116 1165 1175 10 10
1 116 1165 1175 0 10
59 2 1156 1176 0 20
59 2 1156 1176 0 20
44 70 1132 1176 0 44
44 70 1132 1176 0 44
87 6 1160 1176 10 16
87 6 1160 1176 0 16
17 51 1166 1177 0 11
17 51 1166 1177 0 11
25 51 1165 1178 0 13
25 51 1165 1178 0 13
22 47 1226 1178 0 41
22 47 1226 1178 0 41
25 51 1168 1178 0 10
25 51 1168 1178 0 10
58 74 1097 1179 5 82
58 74 1097 1179 0 82
16 41 1179 1179 0 0
16 41 1179 1179 0 0
58 74 1115 1179 0 64
58 74 1115 1179 0 64
84 16 1163 1180 10 17
84 16 1163 1180 0 17
30 24 1166 1180 10 14
30 24 1166 1180 0 14
20 71 1134 1180 10 46
20 71 1134 1180 0 46
37 108 1155 1180 10 25
37 108 1155 1180 0 25
30 24 1167 1180 0 13
30 24 1167 1180 0 13
20 71 1160 1180 0 20
20 71 1160 1180 0 20
37 108 1169 1180 0 11
37 108 1169 1180 0 11
73 5 1160 1181 0 21
73 5 1160 1181 0 21
51 25 1161 1181 5 20
51 25 1161 1181 0 20
73 5 1165 1181 0 16
73 5 1165 1181 0 16
14 4 1165 1182 5 17
14 4 1165 1182 0 17
17 20 1166 1182 5 16
17 20 1166 1182 0 16
17 20 1167 1182 0 15
17 20 1167 1182 0 15
41 9 1136 1183 5 47
41 9 1136 1183 0 47
63 87 1140 1183 10 43
63 87 1140 1183 0 43
41 9 1138 1183 0 45
41 9 1138 1183 0 45
46 142 1156 1184 0 28
46 142 1156 1184 0 28
24 6 1165 1185 10 20
24 6 1165 1185 0 20
1 119 1165 1185 10 20
1 119 1165 1185 0 20
1 119 1166 1185 0 19
1 119 1166 1185 0 19
7 1 1177 1187 0 10
7 1 1177 1187 0 10
40 11 1187 1187 0 0
40 11 1187 1187 0 0
55 52 1187 1187 0 0
55 52 1187 1187 0 0
7 9 1178 1188 0 10
7 9 1178 1188 0 10
61 71 1190 1190 0 0
61 71 1190 1190 0 0
23 4 1180 1190 5 10
23 4 1180 1190 0 10
57 9 1188 1190 0 2
57 9 1188 1190 0 2
24 29 1165 1190 5 25
24 29 1165 1190 0 25
23 6 1180 1190 0 10
23 6 1180 1190 0 10
24 29 1170 1190 0 20
24 29 1170 1190 0 20
23 6 1185 1190 0 5
23 6 1185 1190 0 5
21 57 1158 1193 0 35
21 57 1158 1193 0 35
45 58 607 1193 0 25
45 58 607 1193 0 25
59 0 1173 1193 0 20
59 0 1173 1193 0 20
45 58 612 1193 0 20
45 58 612 1193 0 20
59 0 1178 1193 0 15
59 0 1178 1193 0 15
17 21 1179 1194 0 15
17 21 1179 1194 0 15
96 10 1195 1195 0 0
96 10 1195 1195 0 0
100 33 1195 1195 0 0
100 33 1195 1195 0 0
7 9 1196 1196 0 0
7 9 1196 1196 0 0
83 46 1161 1197 10 36
83 46 1161 1197 0 36
53 16 1193 1198 5 5
53 16 1193 1198 0 5
63 87 1155 1198 0 43
63 87 1155 1198 0 43
49 32 1169 1199 10 30
49 32 1169 1199 0 30
4 17 1144 1199 5 55
4 17 1144 1199 0 55
21 23 1159 1199 5 40
21 23 1159 1199 0 40
21 23 1174 1199 0 25
21 23 1174 1199 0 25
70 1 1205 1200 10 34
70 1 1205 1200 0 34
35 4 1135 1200 0 65
35 4 1135 1200 0 65
35 4 1140 1200 0 60
35 4 1140 1200 0 60
6 31 1196 1201 5 5
6 31 1196 1201 0 5
80 1 1168 1202 5 34
80 1 1168 1202 0 34
50 91 1122 1204 5 82
50 91 1122 1204 0 82
17 111 1179 1204 10 25
17 111 1179 1204 0 25
50 58 1122 1204 0 82
50 58 1122 1204 0 82
17 111 1193 1204 0 11
17 111 1193 1204 0 11
50 58 1127 1204 0 77
50 58 1127 1204 0 77
54 33 1180 1205 0 25
54 33 1180 1205 0 25
94 4 1195 1205 10 10
94 4 1195 1205 0 10
37 15 1190 1206 5 16
37 15 1190 1206 0 16
46 9 1168 1206 10 38
46 9 1168 1206 0 38
13 15 1145 1207 10 62
13 15 1145 1207 0 62
97 48 1192 1207 10 15
97 48 1192 1207 0 15
1 39 1183 1207 5 24
1 39 1183 1207 0 24
13 15 1155 1207 0 52
13 15 1155 1207 0 52
22 48 1256 1208 0 41
22 48 1256 1208 0 41
96 10 1208 1208 0 0
96 10 1208 1208 0 0
23 80 1195 1210 10 15
23 80 1195 1210 0 15
71 31 1136 1211 5 75
71 31 1136 1211 0 75
11 52 1148 1212 5 64
11 52 1148 1212 0 64
19 70 1192 1213 10 21
19 70 1192 1213 0 21
30 4 1195 1213 5 18
30 4 1195 1213 0 18
63 87 1170 1213 0 43
63 87 1170 1213 0 43
30 4 1200 1213 0 13
30 4 1200 1213 0 13
11 28 1152 1216 0 64
11 28 1152 1216 0 64
11 28 1157 1216 0 59
11 28 1157 1216 0 59
58 2 1148 1217 5 69
58 2 1148 1217 0 69
25 52 1208 1218 0 10
25 52 1208 1218 0 10
20 72 1188 1218 10 30
20 72 1188 1218 0 30
59 139 1194 1219 10 25
59 139 1194 1219 0 25
8 9 1196 1222 10 26
8 9 1196 1222 0 26
97 29 1197 1222 10 25
97 29 1197 1222 0 25
97 29 1200 1222 0 22
97 29 1200 1222 0 22
73 16 1198 1224 10 26
73 16 1198 1224 0 26
80 75 1181 1225 10 44
80 75 1181 1225 0 44
80 75 1201 1225 0 24
80 75 1201 1225 0 24
45 4 640 1226 5 25
45 4 640 1226 0 25
17 20 1210 1226 5 16
17 20 1210 1226 0 16
8 4 1200 1226 0 26
8 4 1200 1226 0 26
16 29 1227 1227 0 0
16 29 1227 1227 0 0
25 71 1212 1227 5 15
25 71 1212 1227 0 15
25 71 1220 1227 0 7
25 71 1220 1227 0 7
20 85 1188 1228 10 40
20 85 1188 1228 0 40
16 6 1228 1228 0 0
16 6 1228 1228 0 0
20 85 1193 1228 0 35
20 85 1193 1228 0 35
49 43 1200 1230 0 30
49 43 1200 1230 0 30
23 29 1205 1230 10 25
23 29 1205 1230 0 25
45 87 644 1230 0 25
45 87 644 1230 0 25
16 6 1230 1230 0 0
16 6 1230 1230 0 0
23 29 1230 1230 0 0
23 29 1230 1230 0 0
45 87 645 1230 0 24
45 87 645 1230 0 24
35 26 1162 1232 10 70
35 26 1162 1232 0 70
90 60 1191 1234 5 43
90 60 1191 1234 0 43
24 41 1214 1234 0 20
24 41 1214 1234 0 20
55 51 1225 1235 10 10
55 51 1225 1235 0 10
33 82 1180 1236 10 56
33 82 1180 1236 0 56
50 4 1150 1237 10 87
50 4 1150 1237 0 87
50 6 1150 1237 0 87
50 6 1150 1237 0 87
50 6 1155 1237 0 82
50 6 1155 1237 0 82
41 19 1188 1238 5 50
41 19 1188 1238 0 50
24 41 1239 1239 0 0
24 41 1239 1239 0 0
33 28 1183 1239 0 56
33 28 1183 1239 0 56
33 28 1190 1239 0 49
33 28 1190 1239 0 49
13 16 1193 1245 0 52
13 16 1193 1245 0 52
100 18 1250 1250 0 0
100 18 1250 1250 0 0
21 9 1220 1250 5 30
21 9 1220 1250 0 30
45 87 660 1250 5 29
45 87 660 1250 0 29
35 89 1170 1250 10 80
35 89 1170 1250 0 80
13 1 1193 1250 5 57
13 1 1193 1250 0 57
35 89 1196 1250 0 54
35 89 1196 1250 0 54
13 1 1222 1250 0 28
13 1 1222 1250 0 28
21 1 1221 1251 0 30
21 1 1221 1251 0 30
21 1 1244 1251 0 7
21 1 1244 1251 0 7
97 30 1225 1252 5 27
97 30 1225 1252 0 27
7 19 1243 1253 10 10
7 19 1243 1253 0 10
11 140 1189 1253 5 64
11 140 1189 1253 0 64
58 73 1179 1253 5 74
58 73 1179 1253 0 74
58 73 1181 1253 0 72
58 73 1181 1253 0 72
25 72 1248 1255 0 7
25 72 1248 1255 0 7
46 57 1218 1256 0 38
46 57 1218 1256 0 38
96 0 1256 1256 0 0
96 0 1256 1256 0 0
8 4 1225 1256 5 31
8 4 1225 1256 0 31
16 24 1252 1257 5 5
16 24 1252 1257 0 5
30 15 1235 1258 10 23
30 15 1235 1258 0 23
97 4 1226 1258 5 32
97 4 1226 1258 0 32
30 15 1245 1258 0 13
30 15 1245 1258 0 13
97 4 1230 1258 0 28
97 4 1230 1258 0 28
80 4 1225 1259 10 34
80 4 1225 1259 0 34
16 24 1259 1259 0 0
16 24 1259 1259 0 0
20 71 1220 1260 5 40
20 71 1220 1260 0 40
6 10 1246 1261 10 15
6 10 1246 1261 0 15
46 1 1218 1261 5 43
46 1 1218 1261 0 43
46 1 1223 1261 0 38
46 1 1223 1261 0 38
50 91 1182 1264 0 82
50 91 1182 1264 0 82
45 4 720 1264 10 39
45 4 720 1264 0 39
25 85 1248 1265 10 17
25 85 1248 1265 0 17
25 85 1255 1265 0 10
25 85 1255 1265 0 10
71 10 1181 1266 10 85
71 10 1181 1266 0 85
8 6 1225 1266 10 41
8 6 1225 1266 0 41
8 6 1230 1266 0 36
8 6 1230 1266 0 36
6 10 1268 1268 0 0
6 10 1268 1268 0 0
80 88 1230 1269 5 39
80 88 1230 1269 0 39
45 6 720 1269 5 44
45 6 720 1269 0 44
80 88 1245 1269 0 24
80 88 1245 1269 0 24
50 58 1182 1274 10 92
50 58 1182 1274 0 92
50 58 1187 1274 0 87
50 58 1187 1274 0 87
58 100 1199 1276 5 77
58 100 1199 1276 0 77
35 16 1223 1277 0 54
35 16 1223 1277 0 54
5 163 1278 1278 0 0
33 59 1225 1279 5 54
33 59 1225 1279 0 54
8 80 1240 1281 5 41
8 80 1240 1281 0 41
58 7 1200 1282 5 82
58 7 1200 1282 0 82
58 7 1206 1282 0 76
58 7 1206 1282 0 76
23 41 1274 1284 10 10
23 41 1274 1284 0 10
35 33 1224 1288 10 64
35 33 1224 1288 0 64
35 33 1255 1288 0 33
35 33 1255 1288 0 33
13 47 1252 1290 10 38
13 47 1252 1290 0 38
5 6 1290 1290 0 0
5 6 1290 1290 0 0
24 29 1287 1292 5 5
24 29 1287 1292 0 5
24 29 1290 1292 0 2
24 29 1290 1292 0 2
97 4 1255 1293 10 38
97 4 1255 1293 0 38
97 4 1260 1293 0 33
97 4 1260 1293 0 33
46 31 1256 1294 0 38
46 31 1256 1294 0 38
16 4 1285 1295 10 10
16 4 1285 1295 0 10
16 4 1290 1295 0 5
16 4 1290 1295 0 5
25 71 1282 1297 5 15
25 71 1282 1297 0 15
96 1 1290 1300 10 10
96 1 1290 1300 0 10
30 16 1283 1301 5 18
30 16 1283 1301 0 18
8 29 1250 1301 10 51
8 29 1250 1301 0 51
8 9 1254 1305 0 51
8 9 1254 1305 0 51
8 9 1256 1305 0 49
8 9 1256 1305 0 49
58 4 1225 1306 5 81
58 4 1225 1306 0 81
50 4 1210 1307 10 97
50 4 1210 1307 0 97
30 25 1284 1307 5 23
30 25 1284 1307 0 23
50 4 1230 1307 0 77
50 4 1230 1307 0 77
30 25 1285 1307 0 22
30 25 1285 1307 0 22
45 55 761 1310 0 44
45 55 761 1310 0 44
45 55 764 1310 0 41
45 55 764 1310 0 41
6 11 1312 1312 0 0
6 11 1312 1312 0 0
80 5 1285 1314 5 29
80 5 1285 1314 0 29
46 155 1267 1315 10 48
46 155 1267 1315 0 48
16 12 1300 1315 10 15
16 12 1300 1315 0 15
16 67 1300 1315 0 15
16 67 1300 1315 0 15
58 6 1225 1316 10 91
58 6 1225 1316 0 91
58 6 1230 1316 0 86
58 6 1230 1316 0 86
21 82 1300 1317 10 17
21 82 1300 1317 0 17
55 165 1317 1317 0 0
5 24 1312 1317 5 5
5 24 1312 1317 0 5
50 12 1240 1317 0 77
50 12 1240 1317 0 77
5 24 1319 1319 0 0
5 24 1319 1319 0 0
55 20 1317 1322 5 5
55 20 1317 1322 0 5
50 67 1240 1327 10 87
50 67 1240 1327 0 87
97 4 1285 1328 10 43
97 4 1285 1328 0 43
97 6 1285 1328 0 43
97 6 1285 1328 0 43
97 6 1290 1328 0 38
97 6 1290 1328 0 38
16 6 1315 1330 0 15
16 6 1315 1330 0 15
8 47 1283 1332 0 49
8 47 1283 1332 0 49
46 41 1279 1332 5 53
46 41 1279 1332 0 53
46 41 1299 1332 0 33
46 41 1299 1332 0 33
30 26 1312 1334 0 22
30 26 1312 1334 0 22
25 72 1311 1336 10 25
25 72 1311 1336 0 25
25 85 1311 1336 0 25
25 85 1311 1336 0 25
25 85 1312 1336 0 24
25 85 1312 1336 0 24
55 21 1329 1339 5 10
55 21 1329 1339 0 10
97 80 1300 1343 5 43
97 80 1300 1343 0 43
30 113 1312 1344 10 32
30 113 1312 1344 0 32
55 111 1329 1344 5 15
55 111 1329 1344 0 15
30 113 1318 1344 0 26
30 113 1318 1344 0 26
55 111 1332 1344 0 12
55 111 1332 1344 0 12
5 4 1345 1345 0 0
5 4 1345 1345 0 0
24 41 1334 1346 10 12
24 41 1334 1346 0 12
58 75 1254 1350 10 96
58 75 1254 1350 0 96
16 6 1350 1350 0 0
16 6 1350 1350 0 0
5 4 1350 1350 0 0
5 4 1350 1350 0 0
45 25 902 1352 5 46
45 168 902 1352 0 46
50 6 1255 1352 10 97
50 6 1255 1352 0 97
35 18 1310 1353 10 43
35 18 1310 1353 0 43
16 80 1360 1360 0 0
16 80 1360 1360 0 0
55 20 1344 1361 5 17
55 20 1344 1361 0 17
97 29 1310 1363 10 53
97 29 1310 1363 0 53
97 29 1320 1363 0 43
97 29 1320 1363 0 43
5 12 1360 1365 5 5
5 12 1360 1365 0 5
5 67 1360 1365 0 5
5 67 1360 1365 0 5
30 16 1343 1369 0 26
30 16 1343 1369 0 26
30 25 1344 1370 0 26
30 25 1344 1370 0 26
30 25 1345 1370 0 25
30 25 1345 1370 0 25
25 71 1339 1373 10 34
25 71 1339 1373 0 34
45 1 914 1374 10 56
45 1 914 1374 0 56
16 29 1370 1380 10 10
16 29 1370 1380 0 10
46 29 1347 1385 5 38
46 29 1347 1385 0 38
46 29 1350 1385 0 35
46 29 1350 1385 0 35
5 6 1375 1390 10 15
5 6 1375 1390 0 15
97 30 1345 1393 5 48
97 30 1345 1393 0 48
30 26 1368 1398 5 30
30 26 1368 1398 0 30
30 113 1368 1408 10 40
30 113 1368 1408 0 40
